Game,Sample_score,Sample_reward,MeanScore,Mean_reward,Record
100,4,-9.9,5.34,-8.813556,19
200,4,-9.65,5.21,-9.207514,44
300,6,-9.9,5.1,-9.316707,44
400,6,-10.4,5.105,-9.370033,44
500,4,-10.7,5.546,-9.2908125,44
600,14,-6.95,5.45,-9.282887,44
700,44,-7.9,5.474285714285714,-9.328149,44
800,4,-9.9,5.3475,-9.380657,44
900,4,-10.7,5.363333333333333,-9.366984,44
1000,4,-10.95,5.327,-9.396319,44
1100,6,-9.9,5.28,-9.404693,44
1200,3,-9.35,5.315,-9.379927,46
1300,4,-10.45,5.314615384615385,-9.381012,46
1400,4,-10.45,5.317142857142857,-9.378303,46
1500,13,-8.9,5.324,-9.379482,46
1600,4,-10.4,5.313125,-9.367365,46
1700,3,-10.4,5.291176470588235,-9.359525,46
1800,1,-9.45,5.362777777777778,-9.352339,46
1900,4,-9.9,5.399473684210526,-9.347881,46
2000,2,-10.4,5.424,-9.3681,46
2100,14,-8.45,5.417142857142857,-9.354131,46
2200,4,-10.95,5.389090909090909,-9.353465,46
2300,4,-10.9,5.410434782608696,-9.344293,46
2400,13,-8.9,5.383333333333334,-9.350494,46
2500,2,-9.95,5.4228,-9.351975,46
2600,6,-9.9,5.403076923076923,-9.345567,46
2700,4,-10.4,5.38,-9.34637,46
2800,4,-9.85,5.380714285714285,-9.350908,46
2900,14,-6.9,5.371724137931034,-9.353762,46
3000,4,-10.45,5.346,-9.366627,46
3100,14,-7.9,5.339354838709677,-9.370581,46
3200,6,-10.4,5.326875,-9.367433,46
3300,3,-9.95,5.340606060606061,-9.375066,46
3400,6,-9.9,5.378823529411765,-9.375609,46
3500,1,-9.9,5.354857142857143,-9.384833,46
3600,4,-10.4,5.3502777777777775,-9.383047,46
3700,4,-9.9,5.338648648648649,-9.383267,46
3800,4,-10.4,5.3384210526315785,-9.378248,46
3900,4,-10.9,5.343589743589743,-9.376649,46
4000,4,-10.4,5.3405,-9.371767,46
4100,14,-7.4,5.329268292682927,-9.369471,46
4200,6,-9.9,5.332857142857143,-9.378174,46
4300,4,-10.4,5.329069767441861,-9.38249,46
4400,4,-9.9,5.327727272727273,-9.374959,46
4500,4,-10.95,5.328666666666667,-9.371269,46
4600,14,-10.8,5.331739130434783,-9.367888,46
4700,2,-9.9,5.3214893617021275,-9.364693,46
4800,4,-10.9,5.308125,-9.360432,46
4900,4,-10.95,5.2877551020408164,-9.366189,46
5000,14,-8.9,5.2746,-9.364355,46
5100,3,-10.4,5.271372549019608,-9.363019,46
5200,4,-10.4,5.287115384615385,-9.357745,46
5300,3,-9.45,5.308490566037736,-9.352644,46
5400,4,-10.4,5.316481481481482,-9.351048,46
5500,4,-10.45,5.327272727272727,-9.352347,46
5600,3,-9.9,5.316071428571429,-9.355248,46
5700,4,-11.4,5.321228070175438,-9.358354,49
5800,4,-10.4,5.331551724137931,-9.363633,49
5900,4,-9.9,5.328305084745763,-9.36292,49
6000,4,-10.4,5.3265,-9.361442,49
6100,4,-10.4,5.351475409836065,-9.364425,49
6200,4,-10.2,5.362741935483871,-9.36258,49
6300,4,-11.0,5.353809523809524,-9.3643875,49
6400,6,-10.95,5.355625,-9.359337,49
6500,3,-10.9,5.353230769230769,-9.356953,49
6600,3,-10.45,5.3565151515151515,-9.353102,49
6700,2,-9.4,5.353880597014926,-9.35237,49
6800,14,-8.9,5.353970588235294,-9.349392,49
6900,4,-11.4,5.35536231884058,-9.351358,49
7000,16,-8.5,5.343714285714285,-9.350568,49
7100,4,-10.9,5.335915492957747,-9.352335,49
7200,3,-10.4,5.3425,-9.346825,49
7300,4,-10.4,5.352602739726027,-9.3424,49
7400,14,-8.4,5.356756756756757,-9.343043,49
7500,4,-11.0,5.346933333333333,-9.345004,49
7600,1,-9.95,5.358684210526316,-9.341648,49
7700,4,-9.4,5.36012987012987,-9.33638,49
7800,3,-9.9,5.363205128205128,-9.331666,49
7900,4,-10.95,5.363797468354431,-9.332442,49
8000,4,-9.4,5.364375,-9.330874,49
8100,4,-10.9,5.372345679012346,-9.331075,49
8200,3,-10.45,5.3792682926829265,-9.324709,49
8300,4,-10.9,5.390120481927711,-9.324992,49
8400,14,-7.9,5.395238095238096,-9.328633,49
8500,14,-7.4,5.396117647058824,-9.327373,49
8600,4,-10.4,5.392441860465116,-9.327229,49
8700,4,-10.4,5.388505747126437,-9.323515,49
8800,3,-11.4,5.391931818181818,-9.328507,49
8900,6,-10.4,5.391797752808989,-9.3242855,49
9000,3,-9.9,5.388333333333334,-9.32518,49
9100,2,-9.9,5.392197802197802,-9.321655,49
9200,3,-10.4,5.395760869565217,-9.321233,49
9300,2,-10.4,5.39763440860215,-9.321762,49
9400,6,-9.1,5.39968085106383,-9.322729,49
9500,4,-9.9,5.399368421052632,-9.31869,49
9600,4,-10.4,5.392916666666666,-9.318327,49
9700,3,-9.9,5.401237113402062,-9.318075,49
9800,4,-10.9,5.39969387755102,-9.315537,49
9900,4,-10.4,5.388989898989899,-9.316816,49
10000,4,-10.4,5.3872,-9.313138,49
10100,4,-10.9,5.392376237623762,-9.310635,49
10200,26,-11.0,5.394803921568627,-9.307911,49
10300,4,-10.9,5.395436893203883,-9.306148,49
10400,4,-10.4,5.401826923076923,-9.3036,94
10500,3,-8.9,5.410952380952381,-9.30125,94
10600,4,-10.4,5.403301886792453,-9.301038,94
10700,14,-7.4,5.400280373831776,-9.303342,94
10800,4,-9.9,5.400462962962963,-9.29892,94
10900,4,-11.2,5.3922018348623855,-9.300814,94
11000,4,-11.4,5.389363636363637,-9.300353,94
11100,4,-10.95,5.385585585585585,-9.295958,94
11200,4,-10.9,5.382857142857143,-9.294752,94
11300,4,-10.4,5.3808849557522125,-9.293342,94
11400,44,-9.4,5.376842105263158,-9.29184,94
11500,4,-10.4,5.380869565217392,-9.292679,94
11600,4,-10.9,5.3805172413793105,-9.294,94
11700,14,-8.9,5.383162393162393,-9.291065,94
11800,3,-9.95,5.378220338983051,-9.288956,94
11900,13,-7.95,5.374453781512605,-9.286036,94
12000,2,-9.9,5.3685833333333335,-9.285389,94
12100,6,-11.0,5.369586776859504,-9.2824545,94
12200,4,-10.9,5.363852459016393,-9.281008,94
12300,4,-10.45,5.365284552845528,-9.281748,94
12400,4,-10.9,5.374596774193549,-9.279329,94
12500,2,-9.95,5.37104,-9.279832,94
12600,4,-9.9,5.371111111111111,-9.278226,94
12700,2,-10.4,5.36503937007874,-9.276199,94
12800,4,-11.0,5.36671875,-9.274951,94
12900,4,-10.0,5.366124031007752,-9.274818,94
13000,3,-10.4,5.361230769230769,-9.2745285,94
13100,4,-10.9,5.3619847328244274,-9.271558,94
13200,14,-8.9,5.366742424242425,-9.269471,94
13300,4,-10.4,5.36,-9.269147,94
13400,4,-11.4,5.363283582089553,-9.2684,94
13500,14,-8.4,5.36162962962963,-9.265628,94
13600,4,-11.4,5.359191176470588,-9.262778,94
13700,14,-7.9,5.368759124087592,-9.260744,94
13800,4,-9.95,5.3652173913043475,-9.257751,94
13900,2,-10.4,5.36841726618705,-9.258268,94
14000,4,-10.5,5.363714285714286,-9.257802,94
14100,9,-9.9,5.362553191489361,-9.258146,94
14200,4,-11.4,5.363380281690141,-9.259409,94
14300,4,-10.5,5.363846153846154,-9.259152,94
14400,4,-9.9,5.36625,-9.2601385,94
14500,1,-9.95,5.364758620689655,-9.257881,94
14600,4,-10.9,5.364794520547945,-9.255721,94
14700,4,-9.9,5.3631972789115645,-9.254241,94
14800,1,-9.9,5.358445945945946,-9.253048,94
14900,2,-10.4,5.3567785234899326,-9.251182,94
15000,14,-8.4,5.3558666666666666,-9.251764,94
15100,4,-10.9,5.360198675496688,-9.2499485,94
15200,4,-10.75,5.364868421052631,-9.245122,94
15300,1,-9.9,5.366993464052287,-9.242135,94
15400,13,-8.4,5.363701298701299,-9.23951,94
15500,4,-10.4,5.364322580645161,-9.238593,94
15600,6,-11.0,5.362628205128205,-9.239732,94
15700,4,-9.9,5.361847133757962,-9.238383,94
15800,4,-9.9,5.363417721518988,-9.236081,94
15900,4,-10.4,5.360503144654088,-9.239888,94
16000,2,-9.9,5.35525,-9.238222,94
16100,1,-9.9,5.355900621118012,-9.236986,94
16200,14,-7.9,5.356728395061729,-9.235371,94
16300,2,-10.5,5.356625766871166,-9.235234,94
16400,14,-7.9,5.359146341463415,-9.231474,94
16500,4,-10.4,5.366121212121212,-9.229317,94
16600,2,-9.95,5.362530120481928,-9.228398,94
16700,14,-7.4,5.365449101796407,-9.225815,94
16800,6,-9.4,5.362440476190476,-9.224854,94
16900,1,-10.4,5.362011834319526,-9.22488,94
17000,4,-9.3,5.358352941176471,-9.225933,94
17100,3,-9.95,5.354678362573099,-9.227828,94
17200,6,-10.9,5.358197674418605,-9.227657,94
17300,4,-9.7,5.357630057803468,-9.228779,94
17400,2,-9.9,5.35683908045977,-9.227769,94
17500,3,-10.4,5.355542857142857,-9.228186,94
17600,4,-9.9,5.355852272727272,-9.22894,94
17700,4,-9.8,5.353559322033898,-9.22617,94
17800,14,-7.9,5.356966292134832,-9.224496,94
17900,4,-10.4,5.360782122905028,-9.223576,94
18000,3,-10.95,5.360444444444444,-9.223579,94
18100,3,-9.9,5.360497237569061,-9.222679,94
18200,14,-8.4,5.3635164835164835,-9.220931,94
18300,4,-10.95,5.3593989071038255,-9.217466,94
18400,4,-9.95,5.360054347826087,-9.215476,94
18500,14,-8.4,5.363027027027027,-9.213946,94
18600,4,-9.9,5.358763440860215,-9.212286,94
18700,4,-9.95,5.357433155080214,-9.212549,94
18800,4,-9.95,5.361117021276596,-9.211814,94
18900,6,-9.9,5.363544973544974,-9.210567,94
19000,6,-9.9,5.364105263157895,-9.20661,94
19100,2,-10.4,5.365759162303665,-9.204963,94
19200,4,-10.4,5.36953125,-9.204797,94
19300,3,-9.9,5.372694300518135,-9.204114,94
19400,2,-9.9,5.372010309278351,-9.20377,94
19500,4,-10.0,5.3707692307692305,-9.201488,94
19600,4,-10.9,5.37265306122449,-9.201223,94
19700,2,-9.9,5.371522842639594,-9.1986265,94
19800,4,-10.45,5.369191919191919,-9.197955,94
19900,6,-10.4,5.367587939698493,-9.1981,94
20000,3,-10.4,5.36845,-9.19774,94
20100,3,-9.95,5.362935323383085,-9.1960335,94
20200,4,-10.4,5.364257425742574,-9.195159,94
20300,4,-10.95,5.363891625615763,-9.194592,94
20400,6,-10.55,5.368088235294118,-9.194113,94
20500,14,-8.9,5.376975609756098,-9.19291,94
20600,2,-9.4,5.382087378640777,-9.190996,94
20700,3,-10.45,5.381497584541063,-9.188602,94
20800,1,-10.4,5.380336538461538,-9.185148,94
20900,14,-7.9,5.380909090909091,-9.184816,94
21000,2,-9.9,5.389,-9.182499,94
21100,2,-10.45,5.387345971563981,-9.18147,94
21200,14,-6.6,5.387405660377358,-9.179531,94
21300,4,-10.35,5.389718309859155,-9.177842,94
21400,14,-7.4,5.388411214953271,-9.176539,94
21500,6,-10.4,5.387209302325582,-9.17385,94
21600,4,-9.9,5.386296296296297,-9.171376,94
21700,1,-10.4,5.389585253456222,-9.170819,94
21800,4,-9.95,5.3874770642201835,-9.170435,94
21900,4,-10.4,5.385159817351598,-9.167726,94
22000,4,-10.4,5.385090909090909,-9.167482,94
22100,16,-7.9,5.383710407239819,-9.165454,94
22200,3,-10.45,5.382657657657657,-9.163624,94
22300,4,-9.9,5.385515695067265,-9.162121,94
22400,4,-9.95,5.382589285714285,-9.160515,94
22500,4,-10.4,5.385111111111111,-9.158359,94
22600,4,-9.9,5.383716814159292,-9.157709,94
22700,4,-10.95,5.384229074889868,-9.158076,94
22800,4,-9.9,5.3810087719298245,-9.156507,94
22900,3,-9.95,5.38349344978166,-9.155096,94
23000,2,-9.15,5.388347826086957,-9.154905,94
23100,2,-10.45,5.3883982683982685,-9.154467,94
23200,3,-10.95,5.385603448275862,-9.15366,94
23300,4,-11.0,5.3868669527897,-9.152494,94
23400,14,-7.9,5.38559829059829,-9.153445,94
23500,2,-9.95,5.386936170212766,-9.15173,94
23600,2,-9.9,5.38292372881356,-9.151176,94
23700,4,-10.9,5.3841350210970464,-9.149427,94
23800,4,-10.9,5.3840756302521005,-9.149327,94
23900,2,-10.4,5.384769874476987,-9.149124,94
24000,6,-9.9,5.384791666666667,-9.148645,94
24100,2,-10.9,5.382904564315353,-9.147482,94
24200,16,-7.9,5.382107438016529,-9.14731,94
24300,4,-9.4,5.384855967078189,-9.145207,94
24400,3,-10.4,5.3850819672131145,-9.142758,94
24500,4,-11.2,5.383591836734694,-9.142912,94
24600,13,-8.4,5.385487804878049,-9.142223,94
24700,4,-10.7,5.384777327935223,-9.138913,94
24800,6,-9.9,5.38508064516129,-9.137824,94
24900,3,-9.9,5.384779116465864,-9.135987,94
25000,4,-10.45,5.38776,-9.134548,94
25100,4,-10.4,5.389322709163347,-9.133953,94
25200,3,-10.4,5.388412698412698,-9.132682,94
25300,1,-9.9,5.388063241106719,-9.131818,94
25400,4,-10.9,5.390708661417323,-9.131802,94
25500,4,-9.9,5.389490196078431,-9.13005,94
25600,4,-9.9,5.3926171875,-9.129572,94
25700,4,-10.9,5.391050583657588,-9.128383,94
25800,2,-10.9,5.389108527131783,-9.126634,94
25900,6,-9.4,5.386949806949807,-9.1268835,94
26000,4,-10.9,5.388192307692307,-9.1250925,94
26100,4,-9.9,5.389616858237548,-9.123474,94
26200,1,-9.45,5.3886641221374045,-9.121682,94
26300,4,-10.4,5.390950570342206,-9.120931,94
26400,2,-9.9,5.3963636363636365,-9.119343,94
26500,16,-8.4,5.396716981132076,-9.118319,94
26600,4,-10.9,5.397706766917294,-9.1164465,94
26700,14,-8.4,5.3968539325842695,-9.113203,94
26800,4,-10.4,5.3993283582089555,-9.111644,94
26900,4,-10.5,5.400557620817844,-9.111322,94
27000,6,-10.3,5.402222222222222,-9.109063,94
27100,3,-9.9,5.4045756457564575,-9.10709,94
27200,2,-10.9,5.406397058823529,-9.105829,96
27300,3,-10.4,5.403369963369963,-9.105461,96
27400,4,-10.4,5.406751824817518,-9.102656,96
27500,4,-10.15,5.409490909090909,-9.100918,96
27600,4,-9.7,5.414275362318841,-9.100124,96
27700,14,-9.45,5.413249097472924,-9.099628,96
27800,6,-10.9,5.417805755395683,-9.0975895,96
27900,4,-11.4,5.4178494623655915,-9.095587,96
28000,4,-11.4,5.41875,-9.092285,96
28100,4,-10.4,5.419786476868327,-9.0900955,96
28200,4,-10.45,5.4224113475177305,-9.088085,96
28300,4,-10.4,5.423886925795053,-9.085849,96
28400,3,-10.4,5.426338028169014,-9.083624,96
28500,4,-11.4,5.42459649122807,-9.083467,96
28600,3,-10.4,5.423601398601399,-9.083893,96
28700,1,-10.4,5.419477351916377,-9.084456,96
28800,4,-9.9,5.419236111111111,-9.083494,96
28900,6,-10.4,5.4168512110726645,-9.082599,96
29000,4,-11.5,5.417172413793104,-9.081634,96
29100,4,-11.95,5.41553264604811,-9.081599,96
29200,3,-10.4,5.416678082191781,-9.081558,96
29300,4,-10.4,5.417952218430034,-9.080167,96
29400,4,-10.4,5.417585034013605,-9.077933,96
29500,2,-10.95,5.4185423728813555,-9.076955,96
29600,2,-9.95,5.41902027027027,-9.076367,96
29700,3,-9.4,5.422323232323232,-9.07356,96
29800,4,-10.95,5.419026845637584,-9.072521,96
29900,2,-10.45,5.417826086956522,-9.071892,96
30000,4,-10.45,5.4164,-9.071685,96
30100,2,-9.9,5.415980066445183,-9.069247,96
30200,4,-9.7,5.415728476821192,-9.068814,96
30300,4,-10.9,5.415181518151815,-9.066449,96
30400,14,-9.4,5.414407894736842,-9.064871,96
30500,4,-10.7,5.4123934426229505,-9.063336,96
30600,14,-8.9,5.411209150326798,-9.062549,96
30700,2,-9.95,5.409153094462541,-9.060857,96
30800,3,-9.95,5.411525974025974,-9.060251,96
30900,11,-7.45,5.412686084142395,-9.0581875,96
31000,4,-10.9,5.4150322580645165,-9.057109,96
31100,4,-10.95,5.416077170418006,-9.055466,96
31200,3,-10.9,5.417884615384615,-9.05424,96
31300,2,-10.45,5.420638977635782,-9.052608,96
31400,3,-9.95,5.422452229299363,-9.050168,96
31500,16,-9.0,5.425904761904762,-9.048163,96
31600,2,-10.45,5.428259493670886,-9.047321,96
31700,2,-9.9,5.429179810725552,-9.045563,96
31800,2,-10.9,5.428459119496855,-9.043932,96
31900,3,-10.45,5.425924764890282,-9.042495,96
32000,3,-9.45,5.4276875,-9.042008,96
32100,3,-10.95,5.428068535825545,-9.040936,96
32200,3,-10.95,5.427795031055901,-9.039596,96
32300,4,-10.9,5.426501547987616,-9.038664,96
32400,4,-10.9,5.424444444444444,-9.036662,96
32500,6,-9.9,5.424276923076923,-9.035758,96
32600,4,-10.4,5.4214110429447855,-9.036198,96
32700,4,-9.9,5.421100917431192,-9.03575,96
32800,14,-9.9,5.420243902439024,-9.035203,96
32900,3,-10.4,5.422340425531915,-9.034525,96
33000,3,-11.4,5.422909090909091,-9.033495,96
33100,13,-8.9,5.427824773413898,-9.032378,96
33200,4,-10.95,5.426686746987952,-9.030074,96
33300,2,-10.4,5.423843843843843,-9.028393,96
33400,4,-10.9,5.423982035928144,-9.026226,96
33500,3,-10.9,5.424417910447761,-9.024333,96
33600,3,-9.65,5.4244345238095235,-9.021407,96
33700,4,-10.4,5.4268545994065285,-9.0202675,96
33800,4,-10.5,5.427573964497041,-9.01955,96
33900,3,-9.9,5.428495575221239,-9.017601,96
34000,4,-10.4,5.431794117647059,-9.015666,96
34100,4,-9.95,5.4312903225806455,-9.0147915,96
34200,4,-10.7,5.43172514619883,-9.014302,96
34300,14,-8.4,5.432099125364432,-9.012873,96
34400,3,-10.45,5.4325,-9.0124035,96
34500,4,-10.35,5.435072463768116,-9.010804,96
34600,9,-10.5,5.437630057803468,-9.009798,96
34700,4,-10.4,5.436023054755044,-9.007873,96
34800,14,-8.45,5.4384770114942524,-9.005604,96
34900,13,-8.4,5.439255014326648,-9.003016,96
35000,4,-10.9,5.4390285714285715,-9.001237,96
35100,1,-9.95,5.439116809116809,-8.999971,96
35200,4,-11.0,5.439034090909091,-8.998555,96
35300,14,-7.9,5.439121813031162,-8.997365,96
35400,4,-10.4,5.439717514124294,-8.995778,96
35500,4,-10.9,5.441352112676056,-8.994344,96
35600,4,-9.9,5.4414606741573035,-8.992207,96
35700,3,-10.4,5.442072829131653,-8.991102,96
35800,4,-9.5,5.4415642458100555,-8.988811,96
35900,3,-9.9,5.447158774373259,-8.986087,96
36000,4,-10.9,5.447055555555556,-8.984433,96
36100,1,-10.4,5.45207756232687,-8.983307,96
36200,3,-9.45,5.451685082872928,-8.981966,96
36300,4,-10.4,5.4519283746556475,-8.980004,96
36400,4,-9.9,5.451895604395604,-8.978506,96
36500,4,-10.4,5.449424657534246,-8.977344,96
36600,4,-9.9,5.45051912568306,-8.976173,96
36700,4,-10.4,5.451825613079019,-8.974916,99
36800,14,-9.4,5.453695652173913,-8.97327,99
36900,2,-9.9,5.457669376693767,-8.972171,99
37000,2,-10.45,5.457378378378379,-8.970688,99
37100,4,-10.4,5.457816711590296,-8.968678,99
37200,4,-9.2,5.458817204301075,-8.968045,99
37300,1,-9.9,5.457855227882037,-8.967107,99
37400,4,-10.45,5.4586096256684495,-8.965188,99
37500,3,-10.4,5.458906666666667,-8.962568,99
37600,4,-9.9,5.4616223404255315,-8.960729,99
37700,1,-9.95,5.461379310344827,-8.958427,99
37800,4,-9.9,5.4631216931216935,-8.957328,99
37900,4,-10.45,5.465910290237467,-8.956288,99
38000,3,-9.95,5.464315789473684,-8.95446,99
38100,4,-10.9,5.462755905511811,-8.953901,99
38200,44,-7.2,5.464947643979057,-8.953287,99
38300,4,-11.4,5.4660052219321145,-8.9508095,99
38400,3,-10.4,5.467005208333333,-8.948667,99
38500,4,-10.95,5.466285714285714,-8.947365,99
38600,2,-10.45,5.464766839378238,-8.945727,99
38700,4,-10.9,5.466227390180879,-8.943623,99
38800,6,-9.65,5.4706958762886595,-8.942017,99
38900,4,-10.9,5.470719794344473,-8.9409275,99
39000,4,-10.4,5.470076923076923,-8.939431,99
39100,3,-9.9,5.4708695652173915,-8.938228,99
39200,4,-11.4,5.468877551020408,-8.937061,99
39300,12,-9.4,5.469312977099237,-8.93509,99
39400,4,-10.4,5.467233502538071,-8.934511,99
39500,2,-9.9,5.4681518987341775,-8.93267,99
39600,14,-8.95,5.470126262626263,-8.932048,99
39700,4,-9.9,5.46984886649874,-8.930581,99
39800,4,-10.45,5.468165829145729,-8.929866,99
39900,4,-10.4,5.469624060150376,-8.927977,99
40000,3,-10.4,5.467325,-8.927879,99
40100,3,-10.9,5.465386533665836,-8.927364,99
40200,4,-10.9,5.4664925373134325,-8.924799,99
40300,4,-9.9,5.467394540942928,-8.922018,99
40400,14,-8.9,5.467128712871287,-8.92012,99
40500,2,-9.9,5.468271604938272,-8.9181595,99
40600,44,-8.9,5.469802955665025,-8.916864,99
40700,14,-7.9,5.468820638820639,-8.914671,99
40800,2,-9.95,5.467279411764705,-8.91311,99
40900,4,-10.95,5.467261613691932,-8.911357,99
41000,1,-9.9,5.46690243902439,-8.909716,99
41100,4,-10.4,5.466058394160584,-8.907992,99
41200,3,-9.9,5.465461165048544,-8.906344,99
41300,3,-10.45,5.466464891041162,-8.904719,99
41400,4,-9.9,5.465386473429952,-8.903803,99
41500,2,-10.45,5.469421686746988,-8.901522,99
41600,3,-10.9,5.468701923076923,-8.899824,99
41700,4,-10.9,5.471990407673861,-8.8984375,99
41800,2,-10.45,5.47267942583732,-8.8981,99
41900,4,-9.7,5.47090692124105,-8.897438,99
42000,4,-9.9,5.471666666666667,-8.896276,99
42100,14,-8.25,5.473681710213777,-8.893587,99
42200,4,-10.5,5.47478672985782,-8.8916025,99
42300,4,-9.45,5.474066193853428,-8.890593,99
42400,4,-10.2,5.474292452830189,-8.888159,99
42500,4,-9.9,5.475223529411765,-8.886881,99
42600,14,-7.5,5.474788732394366,-8.8851185,99
42700,2,-10.4,5.476814988290398,-8.884014,99
42800,4,-10.4,5.475700934579439,-8.882472,99
42900,4,-10.4,5.476806526806527,-8.882113,99
43000,4,-10.4,5.474883720930232,-8.881299,99
43100,4,-10.4,5.4748491879350345,-8.8798895,99
43200,4,-10.4,5.473680555555555,-8.878917,99
43300,4,-10.4,5.473625866050808,-8.877259,99
43400,4,-9.9,5.474331797235023,-8.875454,99
43500,14,-8.4,5.475310344827586,-8.874546,99
43600,2,-9.95,5.477522935779817,-8.873667,99
43700,2,-10.9,5.4788558352402745,-8.87228,99
43800,4,-9.9,5.480114155251141,-8.869778,99
43900,4,-9.9,5.482733485193622,-8.867598,99
44000,6,-9.9,5.481681818181818,-8.866538,99
44100,2,-9.9,5.479365079365079,-8.864381,99
44200,4,-8.55,5.479140271493213,-8.863756,99
44300,2,-9.9,5.482189616252822,-8.862053,99
44400,4,-9.9,5.483400900900901,-8.860836,99
44500,4,-10.9,5.482449438202247,-8.859975,99
44600,3,-9.9,5.482085201793722,-8.85872,99
44700,4,-10.4,5.483020134228188,-8.856099,99
44800,3,-10.4,5.485111607142857,-8.853603,99
44900,4,-10.4,5.48608017817372,-8.852466,99
45000,14,-7.95,5.487622222222222,-8.850257,99
45100,4,-10.4,5.489911308203991,-8.848613,99
45200,3,-9.4,5.4904424778761065,-8.846497,99
45300,4,-10.4,5.491236203090508,-8.844691,99
45400,4,-10.4,5.490616740088106,-8.842401,99
45500,4,-10.45,5.491274725274725,-8.839385,99
45600,14,-9.0,5.493157894736842,-8.837782,99
45700,6,-10.4,5.49234135667396,-8.836453,99
45800,4,-9.75,5.490131004366813,-8.835284,99
45900,14,-8.9,5.49041394335512,-8.833241,99
46000,4,-10.4,5.4947608695652175,-8.831669,99
46100,4,-9.8,5.4939262472885035,-8.829926,99
46200,4,-9.9,5.494761904761905,-8.828934,99
46300,3,-10.45,5.494622030237581,-8.827521,99
46400,6,-10.4,5.4951293103448275,-8.8251505,99
46500,4,-10.45,5.495268817204301,-8.8231325,99
46600,4,-11.4,5.495107296137339,-8.821738,99
46700,4,-10.4,5.501563169164882,-8.81886,99
46800,4,-10.4,5.502029914529914,-8.816833,99
46900,4,-10.9,5.500703624733475,-8.815948,99
47000,3,-10.9,5.499489361702127,-8.814367,99
47100,4,-9.9,5.4988322717622085,-8.811938,99
47200,4,-10.9,5.499088983050847,-8.810207,99
47300,6,-10.4,5.50122621564482,-8.808391,99
47400,4,-10.45,5.502067510548523,-8.806709,99
47500,4,-10.4,5.502884210526315,-8.804685,99
47600,6,-10.9,5.5025,-8.803904,99
47700,6,-10.4,5.502515723270441,-8.801453,99
47800,4,-10.45,5.50173640167364,-8.800092,99
47900,4,-10.45,5.500521920668058,-8.798338,99
48000,2,-9.45,5.499854166666666,-8.797787,99
48100,14,-8.4,5.502037422037422,-8.795645,99
48200,14,-8.4,5.500767634854772,-8.793334,99
48300,16,-10.4,5.500289855072464,-8.791474,99
48400,3,-10.4,5.5025,-8.790043,99
48500,4,-9.8,5.5032371134020615,-8.788366,99
48600,4,-9.45,5.503395061728395,-8.78669,99
48700,4,-10.25,5.503223819301848,-8.785274,99
48800,14,-10.5,5.503114754098361,-8.784153,99
48900,4,-10.4,5.501922290388548,-8.782902,99
49000,4,-10.45,5.50265306122449,-8.780451,99
49100,6,-10.4,5.503828920570265,-8.778037,99
49200,1,-9.9,5.504186991869918,-8.776933,99
49300,1,-9.95,5.504949290060852,-8.775165,99
49400,3,-10.9,5.505546558704453,-8.773127,99
49500,4,-11.45,5.506222222222222,-8.771691,99
49600,2,-9.9,5.506854838709677,-8.770688,99
49700,1,-9.9,5.507223340040241,-8.770048,99
49800,4,-10.4,5.508875502008032,-8.767625,99
49900,4,-9.9,5.510881763527054,-8.765067,99
50000,4,-10.9,5.51082,-8.76252,99
50100,3,-10.4,5.513413173652695,-8.761225,99
50200,4,-11.05,5.512609561752988,-8.760018,99
50300,4,-10.95,5.513439363817097,-8.758304,99
50400,4,-10.2,5.514444444444444,-8.755653,99
50500,1,-10.4,5.516990099009901,-8.752948,99
50600,4,-11.4,5.517766798418973,-8.750563,99
50700,3,-10.95,5.516311637080868,-8.748363,99
50800,6,-10.9,5.518228346456693,-8.745635,99
50900,1,-9.95,5.517917485265226,-8.743721,99
51000,4,-10.5,5.521,-8.7418995,99
51100,3,-10.5,5.521037181996086,-8.74053,99
51200,4,-11.2,5.5212890625,-8.738683,99
51300,46,-7.4,5.521423001949318,-8.737893,99
51400,1,-9.9,5.523715953307393,-8.736028,99
51500,3,-10.4,5.524815533980583,-8.734296,99
51600,16,-8.1,5.526627906976744,-8.732704,99
51700,6,-9.4,5.525938104448743,-8.731788,99
51800,2,-10.95,5.525328185328186,-8.729457,99
51900,14,-8.45,5.527341040462428,-8.727007,99
52000,14,-9.4,5.527115384615384,-8.725946,99
52100,6,-10.9,5.527140115163148,-8.722915,99
52200,2,-10.4,5.525421455938697,-8.721283,99
52300,14,-7.9,5.525697896749522,-8.718707,99
52400,6,-10.5,5.523988549618321,-8.717581,99
52500,4,-10.9,5.5254095238095235,-8.716066,99
52600,4,-10.4,5.525,-8.713743,99
52700,4,-10.9,5.522523719165085,-8.712875,99
52800,4,-10.9,5.522916666666666,-8.71129,99
52900,13,-8.0,5.525255198487713,-8.70971,99
53000,4,-10.4,5.524943396226415,-8.708004,99
53100,4,-10.9,5.5273446327683615,-8.706882,99
53200,16,-8.9,5.528609022556391,-8.705784,99
53300,4,-8.7,5.52891181988743,-8.704247,99
53400,1,-9.4,5.528370786516854,-8.701387,99
53500,4,-11.0,5.530579439252336,-8.699155,99
53600,4,-9.9,5.529869402985074,-8.698042,99
53700,4,-10.9,5.531303538175046,-8.696285,99
53800,4,-11.0,5.531338289962825,-8.694624,99
53900,4,-10.5,5.531614100185529,-8.693889,99
